FrameSync,DateTime (UTC-07:00),Temperature (Celsius),Conductivity (uS/cm),Pressure (Decibar),Oxygen (mg/L),pH (pH),Chlorophyll (ug/l),Turbidity (NTU),Chlorophyll StdDev (ug/l),Turbidity StdDev (NTU),Salinity (psu),Sound Velocity (m/sec),Spec Conductivity (uS/cm),Oxygen Sat (%),Date,Time (UTC-07:00),Sample Number,Event Flags
HCEP03730715,08/07/2024 05:24:00,  14.5584,  38911.8,    0.831,  8.132,9.07,67.243,1265.482,2.36,0.54,  31.7318, 1501.467,  49182.7,    97.10, 07 Aug 2024, 05:24:00, 2282, 0
HCEP03730715,08/07/2024 05:26:00,  14.5629,  38916.2,    0.831,  8.132,9.07,67.214,1265.287,2.48,0.86,  31.7320, 1501.482,  49182.6,    97.10, 07 Aug 2024, 05:26:00, 2283, 0
HCEP03730715,08/07/2024 05:28:00,  14.5671,  38919.7,    0.832,  8.132,9.07,67.681,1265.509,2.34,0.94,  31.7318, 1501.496,  49181.9,    97.11, 07 Aug 2024, 05:28:00, 2284, 0
HCEP03730715,08/07/2024 05:30:00,  14.5715,  38924.5,    0.831,  8.129,9.07,67.556,1264.107,2.36,1.01,  31.7326, 1501.511,  49182.5,    97.09, 07 Aug 2024, 05:30:00, 2285, 0
HCEP03730715,08/07/2024 05:32:00,  14.5755,  38927.7,    0.830,  8.134,9.07,67.760,1263.816,2.33,0.66,  31.7322, 1501.523,  49181.6,    97.15, 07 Aug 2024, 05:32:00, 2286, 0
HCEP03730715,08/07/2024 05:34:00,  14.5804,  38932.2,    0.831,  8.131,9.06,67.701,1264.052,2.40,1.01,  31.7323, 1501.539,  49181.2,    97.13, 07 Aug 2024, 05:34:00, 2287, 0
HCEP03730715,08/07/2024 05:36:00,  14.5846,  38936.0,    0.830,  8.128,9.06,67.983,1262.721,2.37,1.08,  31.7323, 1501.553,  49180.7,    97.10, 07 Aug 2024, 05:36:00, 2288, 0
HCEP03730715,08/07/2024 05:38:00,  14.5888,  38939.6,    0.831,  8.124,9.06,68.198,1262.027,2.54,0.54,  31.7322, 1501.566,  49180.1,    97.06, 07 Aug 2024, 05:38:00, 2289, 0
HCEP03730715,08/07/2024 05:40:00,  14.5931,  38943.5,    0.831,  8.128,9.06,68.008,1261.169,2.40,0.00,  31.7321, 1501.580,  49179.6,    97.11, 07 Aug 2024, 05:40:00, 2290, 0
HCEP03730715,08/07/2024 05:42:00,  14.5976,  38947.7,    0.832,  8.124,9.06,67.769,1260.794,2.38,1.21,  31.7323, 1501.595,  49179.4,    97.08, 07 Aug 2024, 05:42:00, 2291, 0
HCEP03730715,08/07/2024 05:44:00,  14.6018,  38951.6,    0.832,  8.121,9.06,67.777,1260.808,2.30,0.77,  31.7324, 1501.608,  49179.1,    97.04, 07 Aug 2024, 05:44:00, 2292, 0
HCEP03730715,08/07/2024 05:46:00,  14.6060,  38955.3,    0.832,  8.120,9.06,67.643,1259.866,2.33,0.66,  31.7323, 1501.622,  49178.5,    97.04, 07 Aug 2024, 05:46:00, 2293, 0
HCEP03730715,08/07/2024 05:48:00,  14.6105,  38959.0,    0.831,  8.118,9.06,67.458,1260.877,2.30,0.00,  31.7320, 1501.636,  49177.6,    97.03, 07 Aug 2024, 05:48:00, 2294, 0
HCEP03730715,08/07/2024 05:50:00,  14.6151,  38963.4,    0.832,  8.118,9.06,67.603,1258.634,2.32,1.08,  31.7323, 1501.651,  49177.6,    97.04, 07 Aug 2024, 05:50:00, 2295, 0
HCEP03730715,08/07/2024 05:52:00,  14.6194,  38967.1,    0.832,  8.116,9.06,67.476,1259.409,2.22,1.15,  31.7320, 1501.664,  49176.7,    97.02, 07 Aug 2024, 05:52:00, 2296, 0
HCEP03730715,08/07/2024 05:54:00,  14.6236,  38971.1,    0.831,  8.119,9.06,67.537,1258.482,2.27,1.15,  31.7323, 1501.678,  49176.7,    97.06, 07 Aug 2024, 05:54:00, 2297, 0
HCEP03730715,08/07/2024 05:56:00,  14.6277,  38975.2,    0.832,  8.110,9.06,67.932,1258.025,2.29,0.86,  31.7327, 1501.692,  49176.7,    96.97, 07 Aug 2024, 05:56:00, 2298, 0
HCEP03730715,08/07/2024 05:58:00,  14.6318,  38979.1,    0.832,  8.108,9.06,67.580,1257.347,2.37,0.66,  31.7329, 1501.705,  49176.6,    96.95, 07 Aug 2024, 05:58:00, 2299, 0
HCEP03730715,08/07/2024 06:00:00,  14.6370,  38983.2,    0.832,  8.102,9.06,67.624,1257.485,2.15,1.01,  31.7324, 1501.721,  49175.4,    96.89, 07 Aug 2024, 06:00:00, 2300, 0
HCEP03730715,08/07/2024 06:02:00,  14.6410,  38987.1,    0.832,  8.104,9.06,67.295,1257.222,2.24,0.54,  31.7326, 1501.735,  49175.2,    96.92, 07 Aug 2024, 06:02:00, 2301, 0
HCEP03730715,08/07/2024 06:04:00,  14.6454,  38991.1,    0.830,  8.105,9.06,67.328,1256.711,2.17,1.08,  31.7326, 1501.749,  49174.8,    96.94, 07 Aug 2024, 06:04:00, 2302, 0
HCEP03730715,08/07/2024 06:06:00,  14.6497,  38995.0,    0.831,  8.096,9.05,67.449,1255.231,2.21,0.86,  31.7327, 1501.763,  49174.5,    96.84, 07 Aug 2024, 06:06:00, 2303, 0
HCEP03730715,08/07/2024 06:08:00,  14.6540,  38998.9,    0.831,  8.101,9.05,67.366,1256.005,2.23,1.08,  31.7327, 1501.777,  49174.0,    96.91, 07 Aug 2024, 06:08:00, 2304, 0
HCEP03730715,08/07/2024 06:10:00,  14.6587,  39003.2,    0.831,  8.096,9.05,67.300,1252.219,2.22,1.15,  31.7327, 1501.792,  49173.6,    96.85, 07 Aug 2024, 06:10:00, 2305, 0
HCEP03730715,08/07/2024 06:12:00,  14.6631,  39007.1,    0.832,  8.092,9.05,67.166,1253.407,2.11,1.33,  31.7327, 1501.806,  49173.1,    96.82, 07 Aug 2024, 06:12:00, 2306, 0
HCEP03730715,08/07/2024 06:14:00,  14.6677,  39011.2,    0.832,  8.090,9.05,67.047,1252.357,2.20,0.54,  31.7326, 1501.821,  49172.4,    96.80, 07 Aug 2024, 06:14:00, 2307, 0
HCEP03730715,08/07/2024 06:16:00,  14.6715,  39015.3,    0.832,  8.096,9.05,67.273,1251.336,2.20,1.08,  31.7332, 1501.834,  49173.0,    96.89, 07 Aug 2024, 06:16:00, 2308, 0
HCEP03730715,08/07/2024 06:18:00,  14.6761,  39018.7,    0.831,  8.097,9.05,67.245,1250.825,2.26,1.21,  31.7326, 1501.848,  49171.5,    96.91, 07 Aug 2024, 06:18:00, 2309, 0
HCEP03730715,08/07/2024 06:20:00,  14.6801,  39022.7,    0.832,  8.099,9.05,67.153,1251.860,2.19,0.94,  31.7329, 1501.861,  49171.5,    96.94, 07 Aug 2024, 06:20:00, 2310, 0
HCEP03730715,08/07/2024 06:22:00,  14.6843,  39026.2,    0.833,  8.089,9.05,67.117,1250.701,2.18,1.15,  31.7326, 1501.874,  49170.8,    96.83, 07 Aug 2024, 06:22:00, 2311, 0
HCEP03730715,08/07/2024 06:24:00,  14.6886,  39030.2,    0.833,  8.101,9.05,67.244,1250.936,2.21,0.54,  31.7328, 1501.888,  49170.6,    96.98, 07 Aug 2024, 06:24:00, 2312, 0
HCEP03730715,08/07/2024 06:26:00,  14.6931,  39034.6,    0.833,  8.101,9.05,67.249,1250.439,2.17,1.08,  31.7331, 1501.903,  49170.6,    96.99, 07 Aug 2024, 06:26:00, 2313, 0
HCEP03730715,08/07/2024 06:28:00,  14.6974,  39038.3,    0.832,  8.109,9.05,67.302,1249.708,2.20,0.38,  31.7329, 1501.916,  49169.8,    97.09, 07 Aug 2024, 06:28:00, 2314, 0
HCEP03730715,08/07/2024 06:30:00,  14.7018,  39042.3,    0.833,  8.098,9.05,67.108,1249.474,2.17,0.00,  31.7330, 1501.931,  49169.4,    96.96, 07 Aug 2024, 06:30:00, 2315, 0
HCEP03730715,08/07/2024 06:32:00,  14.7057,  39045.7,    0.833,  8.095,9.05,67.186,1249.736,2.08,0.66,  31.7329, 1501.943,  49169.0,    96.94, 07 Aug 2024, 06:32:00, 2316, 0
HCEP03730715,08/07/2024 06:34:00,  14.7098,  39049.9,    0.832,  8.087,9.05,67.230,1248.481,2.13,0.38,  31.7333, 1501.957,  49169.1,    96.86, 07 Aug 2024, 06:34:00, 2317, 0
HCEP03730715,08/07/2024 06:36:00,  14.7148,  39053.9,    0.832,  8.081,9.05,67.059,1247.943,2.16,0.86,  31.7328, 1501.973,  49167.9,    96.78, 07 Aug 2024, 06:36:00, 2318, 0
HCEP03730715,08/07/2024 06:38:00,  14.7186,  39057.5,    0.834,  8.082,9.05,67.220,1246.854,2.20,1.15,  31.7331, 1501.985,  49167.8,    96.80, 07 Aug 2024, 06:38:00, 2319, 0
HCEP03730715,08/07/2024 06:40:00,  14.7232,  39061.9,    0.834,  8.086,9.05,67.116,1247.943,2.15,0.94,  31.7332, 1502.000,  49167.6,    96.86, 07 Aug 2024, 06:40:00, 2320, 0
HCEP03730715,08/07/2024 06:42:00,  14.7273,  39065.8,    0.833,  8.079,9.04,67.311,1245.339,2.20,1.21,  31.7334, 1502.013,  49167.4,    96.79, 07 Aug 2024, 06:42:00, 2321, 0
HCEP03730715,08/07/2024 06:44:00,  14.7314,  39069.3,    0.834,  8.075,9.04,67.039,1245.285,2.13,0.86,  31.7333, 1502.026,  49166.8,    96.74, 07 Aug 2024, 06:44:00, 2322, 0
HCEP03730715,08/07/2024 06:46:00,  14.7364,  39073.8,    0.834,  8.075,9.04,66.883,1245.105,2.17,1.21,  31.7333, 1502.042,  49166.3,    96.76, 07 Aug 2024, 06:46:00, 2323, 0
HCEP03730715,08/07/2024 06:48:00,  14.7403,  39077.6,    0.834,  8.074,9.04,67.043,1245.436,2.14,0.94,  31.7335, 1502.055,  49166.2,    96.76, 07 Aug 2024, 06:48:00, 2324, 0
HCEP03730715,08/07/2024 06:50:00,  14.7451,  39081.7,    0.836,  8.074,9.04,67.125,1244.073,2.14,0.00,  31.7333, 1502.070,  49165.5,    96.76, 07 Aug 2024, 06:50:00, 2325, 0
HCEP03730715,08/07/2024 06:52:00,  14.7491,  39085.6,    0.834,  8.072,9.04,66.890,1244.459,2.19,0.38,  31.7335, 1502.084,  49165.3,    96.74, 07 Aug 2024, 06:52:00, 2326, 0
HCEP03730715,08/07/2024 06:54:00,  14.7531,  39089.7,    0.835,  8.081,9.04,67.070,1243.881,2.18,0.00,  31.7341, 1502.097,  49165.7,    96.87, 07 Aug 2024, 06:54:00, 2327, 0
HCEP03730715,08/07/2024 06:56:00,  14.7582,  39093.8,    0.834,  8.079,9.04,67.020,1243.234,2.20,0.94,  31.7335, 1502.113,  49164.4,    96.85, 07 Aug 2024, 06:56:00, 2328, 0
HCEP03730715,08/07/2024 06:58:00,  14.7619,  39097.8,    0.833,  8.082,9.04,66.941,1242.642,2.08,1.21,  31.7341, 1502.125,  49164.9,    96.89, 07 Aug 2024, 06:58:00, 2329, 0
HCEP03730715,08/07/2024 07:00:00,  14.7666,  39101.5,    0.835,  8.076,9.04,66.855,1244.004,2.14,1.21,  31.7337, 1502.140,  49163.8,    96.84, 07 Aug 2024, 07:00:00, 2330, 0
HCEP03730715,08/07/2024 07:02:00,  14.7708,  39105.2,    0.836,  8.076,9.04,66.820,1242.051,2.14,1.01,  31.7336, 1502.153,  49163.2,    96.84, 07 Aug 2024, 07:02:00, 2331, 0
HCEP03730715,08/07/2024 07:04:00,  14.7755,  39109.5,    0.835,  8.073,9.04,66.741,1241.762,2.19,1.08,  31.7336, 1502.168,  49162.8,    96.81, 07 Aug 2024, 07:04:00, 2332, 0
HCEP03730715,08/07/2024 07:06:00,  14.7791,  39113.3,    0.834,  8.069,9.04,66.667,1241.103,2.16,1.01,  31.7342, 1502.180,  49163.1,    96.78, 07 Aug 2024, 07:06:00, 2333, 0
HCEP03730715,08/07/2024 07:08:00,  14.7835,  39116.9,    0.835,  8.076,9.04,66.494,1240.732,2.19,0.00,  31.7339, 1502.194,  49162.3,    96.86, 07 Aug 2024, 07:08:00, 2334, 0
HCEP03730715,08/07/2024 07:10:00,  14.7875,  39121.0,    0.837,  8.069,9.04,66.383,1237.875,2.15,0.86,  31.7343, 1502.208,  49162.4,    96.79, 07 Aug 2024, 07:10:00, 2335, 0
HCEP03730715,08/07/2024 07:12:00,  14.7921,  39125.0,    0.835,  8.073,9.04,66.220,1236.859,2.09,0.86,  31.7341, 1502.222,  49161.7,    96.85, 07 Aug 2024, 07:12:00, 2336, 0
HCEP03730715,08/07/2024 07:14:00,  14.7961,  39128.6,    0.836,  8.074,9.04,66.276,1236.078,2.14,0.77,  31.7341, 1502.235,  49161.3,    96.86, 07 Aug 2024, 07:14:00, 2337, 0
HCEP03730715,08/07/2024 07:16:00,  14.8001,  39132.5,    0.834,  8.070,9.04,66.255,1237.573,2.12,0.54,  31.7344, 1502.248,  49161.3,    96.82, 07 Aug 2024, 07:16:00, 2338, 0
HCEP03730715,08/07/2024 07:18:00,  14.8045,  39136.2,    0.835,  8.069,9.03,66.147,1235.639,2.14,1.08,  31.7341, 1502.262,  49160.5,    96.82, 07 Aug 2024, 07:18:00, 2339, 0
HCEP03730715,08/07/2024 07:20:00,  14.8090,  39139.9,    0.836,  8.064,9.03,66.081,1237.298,2.16,1.15,  31.7339, 1502.276,  49159.7,    96.77, 07 Aug 2024, 07:20:00, 2340, 0
HCEP03730715,08/07/2024 07:22:00,  14.8132,  39144.3,    0.834,  8.059,9.03,65.878,1236.324,2.23,0.94,  31.7344, 1502.290,  49159.9,    96.71, 07 Aug 2024, 07:22:00, 2341, 0
HCEP03730715,08/07/2024 07:24:00,  14.8169,  39147.9,    0.835,  8.061,9.03,65.739,1235.735,2.13,0.94,  31.7346, 1502.302,  49159.8,    96.75, 07 Aug 2024, 07:24:00, 2342, 0
HCEP03730715,08/07/2024 07:26:00,  14.8215,  39151.9,    0.835,  8.052,9.03,65.741,1235.872,2.19,0.86,  31.7344, 1502.317,  49159.2,    96.65, 07 Aug 2024, 07:26:00, 2343, 0
HCEP03730715,08/07/2024 07:28:00,  14.8262,  39156.0,    0.836,  8.058,9.03,65.939,1235.721,2.23,0.77,  31.7344, 1502.332,  49158.7,    96.73, 07 Aug 2024, 07:28:00, 2344, 0
HCEP03730715,08/07/2024 07:30:00,  14.8307,  39159.9,    0.834,  8.046,9.03,66.053,1234.665,2.19,1.01,  31.7342, 1502.346,  49157.9,    96.60, 07 Aug 2024, 07:30:00, 2345, 0
HCEP03730715,08/07/2024 07:32:00,  14.8348,  39163.3,    0.836,  8.049,9.03,66.236,1235.501,2.33,0.00,  31.7340, 1502.359,  49157.2,    96.64, 07 Aug 2024, 07:32:00, 2346, 0
HCEP03730715,08/07/2024 07:34:00,  14.8391,  39168.1,    0.836,  8.051,9.03,66.171,1233.994,2.24,0.38,  31.7347, 1502.374,  49157.8,    96.67, 07 Aug 2024, 07:34:00, 2347, 0
HCEP03730715,08/07/2024 07:36:00,  14.8433,  39171.6,    0.836,  8.053,9.03,65.801,1235.076,2.26,0.54,  31.7345, 1502.387,  49157.1,    96.71, 07 Aug 2024, 07:36:00, 2348, 0
HCEP03730715,08/07/2024 07:38:00,  14.8482,  39175.8,    0.836,  8.056,9.03,65.818,1234.364,2.33,0.38,  31.7343, 1502.402,  49156.3,    96.75, 07 Aug 2024, 07:38:00, 2349, 0
HCEP03730715,08/07/2024 07:40:00,  14.8522,  39179.7,    0.835,  8.052,9.03,65.884,1233.500,2.34,0.66,  31.7346, 1502.415,  49156.3,    96.71, 07 Aug 2024, 07:40:00, 2350, 0
HCEP03730715,08/07/2024 07:42:00,  14.8564,  39183.7,    0.835,  8.058,9.03,65.718,1232.760,2.35,0.94,  31.7348, 1502.429,  49156.1,    96.79, 07 Aug 2024, 07:42:00, 2351, 0
HCEP03730715,08/07/2024 07:44:00,  14.8609,  39187.8,    0.836,  8.056,9.03,65.678,1234.090,2.31,0.00,  31.7348, 1502.443,  49155.7,    96.77, 07 Aug 2024, 07:44:00, 2352, 0
HCEP03730715,08/07/2024 07:46:00,  14.8649,  39191.6,    0.835,  8.060,9.03,65.938,1232.103,2.27,0.77,  31.7350, 1502.456,  49155.6,    96.83, 07 Aug 2024, 07:46:00, 2353, 0
HCEP03730715,08/07/2024 07:48:00,  14.8696,  39195.8,    0.836,  8.059,9.03,65.644,1233.130,2.37,1.01,  31.7349, 1502.471,  49154.9,    96.83, 07 Aug 2024, 07:48:00, 2354, 0
HCEP03730715,08/07/2024 07:50:00,  14.8729,  39198.9,    0.837,  8.055,9.03,65.722,1232.076,2.41,0.86,  31.7350, 1502.482,  49154.8,    96.79, 07 Aug 2024, 07:50:00, 2355, 0
HCEP03730715,08/07/2024 07:52:00,  14.8776,  39203.2,    0.836,  8.051,9.02,65.685,1231.857,2.36,0.66,  31.7351, 1502.497,  49154.4,    96.75, 07 Aug 2024, 07:52:00, 2356, 0
HCEP03730715,08/07/2024 07:54:00,  14.8818,  39206.8,    0.835,  8.049,9.02,65.611,1230.529,2.33,0.54,  31.7349, 1502.511,  49153.7,    96.73, 07 Aug 2024, 07:54:00, 2357, 0
HCEP03730715,08/07/2024 07:56:00,  14.8864,  39210.5,    0.836,  8.052,9.02,65.583,1230.721,2.32,0.66,  31.7346, 1502.525,  49152.8,    96.77, 07 Aug 2024, 07:56:00, 2358, 0
HCEP03730715,08/07/2024 07:58:00,  14.8905,  39214.3,    0.836,  8.054,9.02,65.922,1228.176,2.46,0.66,  31.7346, 1502.538,  49152.4,    96.81, 07 Aug 2024, 07:58:00, 2359, 0
HCEP03730715,08/07/2024 08:00:00,  14.8945,  39218.6,    0.837,  8.045,9.02,66.106,1228.162,2.40,0.86,  31.7353, 1502.551,  49153.0,    96.71, 07 Aug 2024, 08:00:00, 2360, 0
HCEP03730715,08/07/2024 08:02:00,  14.8985,  39222.0,    0.837,  8.044,9.02,65.788,1227.534,2.40,1.15,  31.7350, 1502.564,  49152.2,    96.70, 07 Aug 2024, 08:02:00, 2361, 0
HCEP03730715,08/07/2024 08:04:00,  14.9029,  39226.1,    0.836,  8.044,9.02,65.775,1227.971,2.32,1.08,  31.7352, 1502.578,  49151.9,    96.71, 07 Aug 2024, 08:04:00, 2362, 0
HCEP03730715,08/07/2024 08:06:00,  14.9071,  39229.8,    0.837,  8.047,9.02,65.972,1226.645,2.47,1.21,  31.7350, 1502.592,  49151.3,    96.76, 07 Aug 2024, 08:06:00, 2363, 0
HCEP03730715,08/07/2024 08:08:00,  14.9112,  39233.5,    0.835,  8.048,9.02,65.664,1226.673,2.33,0.66,  31.7351, 1502.605,  49151.0,    96.78, 07 Aug 2024, 08:08:00, 2364, 0
HCEP03730715,08/07/2024 08:10:00,  14.9154,  39237.2,    0.837,  8.044,9.02,65.860,1226.468,2.44,1.49,  31.7350, 1502.618,  49150.5,    96.73, 07 Aug 2024, 08:10:00, 2365, 0
HCEP03730715,08/07/2024 08:12:00,  14.9195,  39241.3,    0.836,  8.042,9.02,65.689,1226.563,2.28,1.44,  31.7353, 1502.632,  49150.5,    96.72, 07 Aug 2024, 08:12:00, 2366, 0
HCEP03730715,08/07/2024 08:14:00,  14.9240,  39244.9,    0.835,  8.033,9.02,65.389,1224.447,2.39,0.00,  31.7350, 1502.646,  49149.5,    96.63, 07 Aug 2024, 08:14:00, 2367, 0
HCEP03730715,08/07/2024 08:16:00,  14.9282,  39248.8,    0.836,  8.031,9.02,65.304,1225.894,2.31,1.01,  31.7350, 1502.659,  49149.2,    96.61, 07 Aug 2024, 08:16:00, 2368, 0
HCEP03730715,08/07/2024 08:18:00,  14.9331,  39253.4,    0.836,  8.034,9.02,65.269,1223.819,2.38,0.38,  31.7352, 1502.675,  49149.0,    96.65, 07 Aug 2024, 08:18:00, 2369, 0
HCEP03730715,08/07/2024 08:20:00,  14.9370,  39257.1,    0.837,  8.027,9.02,65.340,1224.338,2.28,1.38,  31.7354, 1502.687,  49148.9,    96.58, 07 Aug 2024, 08:20:00, 2370, 0
HCEP03730715,08/07/2024 08:22:00,  14.9412,  39260.9,    0.836,  8.028,9.02,65.483,1223.096,2.42,0.66,  31.7353, 1502.701,  49148.3,    96.60, 07 Aug 2024, 08:22:00, 2371, 0
HCEP03730715,08/07/2024 08:24:00,  14.9455,  39265.0,    0.837,  8.026,9.02,65.106,1223.546,2.30,0.38,  31.7356, 1502.715,  49148.2,    96.58, 07 Aug 2024, 08:24:00, 2372, 0
HCEP03730715,08/07/2024 08:26:00,  14.9498,  39268.6,    0.835,  8.025,9.02,65.071,1223.628,2.24,0.38,  31.7354, 1502.728,  49147.5,    96.57, 07 Aug 2024, 08:26:00, 2373, 0
HCEP03730715,08/07/2024 08:28:00,  14.9543,  39273.2,    0.836,  8.028,9.01,64.842,1223.109,2.29,1.27,  31.7358, 1502.743,  49147.6,    96.62, 07 Aug 2024, 08:28:00, 2374, 0
HCEP03730715,08/07/2024 08:30:00,  14.9588,  39276.8,    0.837,  8.021,9.01,65.092,1222.687,2.41,0.77,  31.7354, 1502.757,  49146.6,    96.55, 07 Aug 2024, 08:30:00, 2375, 0
HCEP03730715,08/07/2024 08:32:00,  14.9632,  39281.0,    0.837,  8.017,9.01,64.891,1222.304,2.30,0.66,  31.7355, 1502.771,  49146.4,    96.50, 07 Aug 2024, 08:32:00, 2376, 0
HCEP03730715,08/07/2024 08:34:00,  14.9675,  39284.8,    0.836,  8.010,9.01,65.061,1222.005,2.25,1.27,  31.7355, 1502.785,  49145.8,    96.43, 07 Aug 2024, 08:34:00, 2377, 0
HCEP03730715,08/07/2024 08:36:00,  14.9715,  39289.2,    0.837,  8.012,9.01,64.631,1223.178,2.34,0.66,  31.7362, 1502.799,  49146.4,    96.46, 07 Aug 2024, 08:36:00, 2378, 0
HCEP03730715,08/07/2024 08:38:00,  14.9763,  39293.0,    0.835,  8.008,9.01,64.591,1222.673,2.37,0.86,  31.7357, 1502.814,  49145.3,    96.42, 07 Aug 2024, 08:38:00, 2379, 0
HCEP03730715,08/07/2024 08:40:00,  14.9803,  39296.9,    0.837,  8.016,9.01,64.413,1221.023,2.26,1.15,  31.7360, 1502.827,  49145.3,    96.53, 07 Aug 2024, 08:40:00, 2380, 0
HCEP03730715,08/07/2024 08:42:00,  14.9851,  39301.2,    0.836,  8.021,9.01,64.637,1221.541,2.36,0.54,  31.7360, 1502.842,  49144.8,    96.60, 07 Aug 2024, 08:42:00, 2381, 0
HCEP03730715,08/07/2024 08:44:00,  14.9892,  39305.0,    0.835,  8.022,9.01,64.556,1220.928,2.25,0.54,  31.7361, 1502.855,  49144.5,    96.62, 07 Aug 2024, 08:44:00, 2382, 0
HCEP03730715,08/07/2024 08:46:00,  14.9933,  39308.8,    0.835,  8.017,9.01,64.573,1221.418,2.26,1.15,  31.7361, 1502.868,  49144.2,    96.56, 07 Aug 2024, 08:46:00, 2383, 0
HCEP03730715,08/07/2024 08:48:00,  14.9980,  39312.7,    0.834,  8.013,9.01,64.562,1221.677,2.29,0.77,  31.7358, 1502.883,  49143.3,    96.53, 07 Aug 2024, 08:48:00, 2384, 0
HCEP03730715,08/07/2024 08:50:00,  15.0021,  39316.7,    0.836,  8.010,9.01,64.742,1221.009,2.39,1.15,  31.7361, 1502.896,  49143.2,    96.50, 07 Aug 2024, 08:50:00, 2385, 0
HCEP03730715,08/07/2024 08:52:00,  15.0061,  39320.1,    0.834,  8.012,9.01,64.559,1220.914,2.31,1.08,  31.7360, 1502.909,  49142.7,    96.53, 07 Aug 2024, 08:52:00, 2386, 0
HCEP03730715,08/07/2024 08:54:00,  15.0105,  39324.0,    0.834,  8.013,9.01,64.705,1220.083,2.34,1.44,  31.7358, 1502.923,  49142.1,    96.55, 07 Aug 2024, 08:54:00, 2387, 0
HCEP03730715,08/07/2024 08:56:00,  15.0140,  39327.6,    0.836,  8.005,9.01,64.595,1219.838,2.39,1.08,  31.7362, 1502.934,  49142.3,    96.46, 07 Aug 2024, 08:56:00, 2388, 0
HCEP03730715,08/07/2024 08:58:00,  15.0186,  39331.5,    0.834,  8.005,9.01,64.487,1219.333,2.28,1.15,  31.7360, 1502.949,  49141.5,    96.47, 07 Aug 2024, 08:58:00, 2389, 0
HCEP03730715,08/07/2024 09:00:00,  15.0230,  39335.7,    0.834,  8.006,9.01,64.368,1219.701,2.24,1.15,  31.7362, 1502.963,  49141.3,    96.49, 07 Aug 2024, 09:00:00, 2390, 0
HCEP03730715,08/07/2024 09:02:00,  15.0271,  39339.0,    0.836,  8.002,9.01,64.222,1217.917,2.35,0.00,  31.7359, 1502.976,  49140.5,    96.44, 07 Aug 2024, 09:02:00, 2391, 0
HCEP03730715,08/07/2024 09:04:00,  15.0312,  39343.1,    0.835,  7.998,9.00,64.099,1218.503,2.34,0.66,  31.7362, 1502.989,  49140.5,    96.41, 07 Aug 2024, 09:04:00, 2392, 0
HCEP03730715,08/07/2024 09:06:00,  15.0352,  39346.3,    0.834,  7.997,9.00,64.039,1218.299,2.34,0.38,  31.7359, 1503.001,  49139.7,    96.41, 07 Aug 2024, 09:06:00, 2393, 0
HCEP03730715,08/07/2024 09:08:00,  15.0396,  39350.5,    0.833,  7.998,9.00,63.866,1218.816,2.21,0.77,  31.7360, 1503.016,  49139.4,    96.43, 07 Aug 2024, 09:08:00, 2394, 0
HCEP03730715,08/07/2024 09:10:00,  15.0436,  39353.7,    0.834,  7.999,9.00,63.712,1217.849,2.25,0.38,  31.7357, 1503.028,  49138.6,    96.45, 07 Aug 2024, 09:10:00, 2395, 0
HCEP03730715,08/07/2024 09:12:00,  15.0472,  39357.9,    0.833,  7.997,9.00,63.325,1217.441,2.27,0.00,  31.7365, 1503.041,  49139.4,    96.43, 07 Aug 2024, 09:12:00, 2396, 0
HCEP03730715,08/07/2024 09:14:00,  15.0518,  39361.6,    0.835,  7.998,9.00,63.437,1216.733,2.23,0.77,  31.7361, 1503.055,  49138.4,    96.45, 07 Aug 2024, 09:14:00, 2397, 0
HCEP03730715,08/07/2024 09:16:00,  15.0559,  39365.4,    0.834,  7.992,9.00,63.289,1216.801,2.25,0.94,  31.7362, 1503.068,  49138.0,    96.39, 07 Aug 2024, 09:16:00, 2398, 0
HCEP03730715,08/07/2024 09:18:00,  15.0600,  39369.1,    0.835,  7.992,9.00,63.184,1217.264,2.20,1.01,  31.7362, 1503.081,  49137.7,    96.40, 07 Aug 2024, 09:18:00, 2399, 0
HCEP03730715,08/07/2024 09:20:00,  15.0639,  39372.8,    0.834,  7.990,9.00,63.314,1216.243,2.25,0.00,  31.7364, 1503.094,  49137.5,    96.38, 07 Aug 2024, 09:20:00, 2400, 0
HCEP03730715,08/07/2024 09:22:00,  15.0682,  39376.5,    0.834,  7.994,9.00,63.155,1215.509,2.33,0.00,  31.7361, 1503.107,  49136.8,    96.44, 07 Aug 2024, 09:22:00, 2401, 0
HCEP03730715,08/07/2024 09:24:00,  15.0721,  39380.2,    0.835,  7.991,9.00,63.155,1217.100,2.28,0.54,  31.7364, 1503.120,  49136.7,    96.40, 07 Aug 2024, 09:24:00, 2402, 0
HCEP03730715,08/07/2024 09:26:00,  15.0762,  39383.9,    0.836,  7.994,9.00,62.977,1216.855,2.30,0.94,  31.7363, 1503.133,  49136.3,    96.45, 07 Aug 2024, 09:26:00, 2403, 0
HCEP03730715,08/07/2024 09:28:00,  15.0804,  39388.0,    0.834,  7.988,9.00,62.623,1216.747,2.22,0.00,  31.7366, 1503.146,  49136.2,    96.38, 07 Aug 2024, 09:28:00, 2404, 0
HCEP03730715,08/07/2024 09:30:00,  15.0847,  39392.0,    0.835,  7.982,9.00,62.526,1215.454,2.20,0.77,  31.7367, 1503.160,  49135.9,    96.32, 07 Aug 2024, 09:30:00, 2405, 0
